pu,nuts2id,EU_id
5168,95,1863
5169,95,1864
5170,95,1865
5218,216,1866
5219,216,1867
5220,216,1868
5221,216,1869
5222,216,1870
5223,216,1871
5224,216,1872
5225,216,1873
5226,216,1874
5227,216,1875
5228,216,1876
5229,216,1877
5230,216,1878
5231,216,1879
5232,216,1880
5233,216,1881
5234,216,1882
5235,216,1883
5236,216,1884
5237,216,1885
5238,216,1886
5239,216,1887
5240,216,1888
5241,216,1889
5242,216,1890
5243,216,1891
5244,216,1892
5245,216,1893
5246,216,1894
5247,216,1895
5248,216,1896
5249,216,1897
5250,216,1898
5251,216,1899
5252,216,1900
5253,216,1901
5254,216,1902
5255,216,1903
5256,216,1904
5257,216,1905
5258,97,1906
5259,97,1907
5260,97,1908
5261,97,1909
5262,97,1910
5263,97,1911
5264,97,1912
5265,97,1913
5266,97,1914
5267,97,1915
5268,97,1916
5269,97,1917
5270,97,1918
5271,97,1919
5272,97,1920
5273,97,1921
5274,97,1922
5275,97,1923
5276,97,1924
5277,97,1925
5278,97,1926
5279,97,1927
5280,95,1928
5281,95,1929
5282,95,1930
5283,95,1931
5284,95,1932
5333,216,1933
5334,216,1934
5335,216,1935
5336,216,1936
5337,216,1937
5338,216,1938
5339,216,1939
5340,216,1940
5341,216,1941
5342,216,1942
5343,216,1943
5344,216,1944
5345,216,1945
5346,216,1946
5347,216,1947
5348,216,1948
5349,216,1949
5350,216,1950
5351,216,1951
5352,216,1952
5353,216,1953
5354,216,1954
5355,216,1955
5356,216,1956
5357,216,1957
5358,216,1958
5359,216,1959
5360,216,1960
5361,216,1961
5362,216,1962
5363,216,1963
5364,216,1964
5365,216,1965
5366,216,1966
5367,216,1967
5368,216,1968
5369,216,1969
5372,216,1970
5376,97,1971
5377,97,1972
5378,97,1973
5379,97,1974
5380,97,1975
5381,97,1976
5382,97,1977
5383,97,1978
5384,97,1979
5385,97,1980
5386,97,1981
5387,97,1982
5388,97,1983
5389,97,1984
5390,97,1985
5391,97,1986
5392,97,1987
5393,97,1988
5394,97,1989
5395,95,1990
5396,95,1991
5397,95,1992
5398,95,1993
5399,95,1994
5400,95,1995
5444,216,1996
5445,216,1997
5446,216,1998
5447,216,1999
5448,216,2000
5449,216,2001
5450,216,2002
5451,216,2003
5452,216,2004
5453,216,2005
5454,216,2006
5455,216,2007
5456,216,2008
5457,216,2009
5458,216,2010
5459,216,2011
5460,216,2012
5461,216,2013
5462,216,2014
5463,216,2015
5464,216,2016
5465,216,2017
5466,216,2018
5467,216,2019
5468,216,2020
5469,216,2021
5470,216,2022
5471,216,2023
5472,216,2024
5473,216,2025
5474,216,2026
5475,216,2027
5476,216,2028
5480,216,2029
5481,216,2030
5490,97,2031
5491,97,2032
5492,97,2033
5493,97,2034
5494,97,2035
5495,97,2036
5496,97,2037
5497,97,2038
5498,97,2039
5499,97,2040
5500,97,2041
5501,97,2042
5502,97,2043
5503,97,2044
5504,97,2045
5505,95,2046
5506,95,2047
5507,95,2048
5508,95,2049
5509,95,2050
5510,95,2051
5511,95,2052
5512,95,2053
5545,216,2054
5546,216,2055
5547,216,2056
5548,216,2057
5549,216,2058
5550,216,2059
5551,216,2060
5552,216,2061
5553,216,2062
5554,216,2063
5555,216,2064
5556,216,2065
5557,216,2066
5558,216,2067
5559,216,2068
5560,216,2069
5561,216,2070
5562,216,2071
5563,216,2072
5564,216,2073
5565,216,2074
5566,216,2075
5567,216,2076
5568,216,2077
5569,216,2078
5570,216,2079
5571,216,2080
5572,216,2081
5573,216,2082
5574,216,2083
5575,216,2084
5576,216,2085
5577,216,2086
5578,216,2087
5579,216,2088
5580,216,2089
5588,97,2090
5589,97,2091
5590,97,2092
5591,97,2093
5592,97,2094
5593,97,2095
5594,97,2096
5595,97,2097
5596,97,2098
5597,97,2099
5598,97,2100
5599,97,2101
5600,95,2102
5601,95,2103
5602,95,2104
5603,95,2105
5604,95,2106
5605,95,2107
5606,95,2108
5607,95,2109
5635,216,2110
5636,216,2111
5637,216,2112
5638,216,2113
5639,216,2114
5640,216,2115
5641,216,2116
5642,216,2117
5643,216,2118
5644,216,2119
5645,216,2120
5646,216,2121
5647,216,2122
5648,216,2123
5649,216,2124
5650,216,2125
5651,216,2126
5652,216,2127
5653,216,2128
5654,216,2129
5655,216,2130
5656,216,2131
5657,216,2132
5658,216,2133
5659,216,2134
5660,216,2135
5661,216,2136
5662,216,2137
5663,216,2138
5664,216,2139
5665,216,2140
5666,216,2141
5667,216,2142
5669,216,2143
5670,216,2144
5676,97,2145
5677,97,2146
5678,97,2147
5679,97,2148
5680,97,2149
5681,97,2150
5682,97,2151
5683,97,2152
5684,97,2153
5685,97,2154
5686,97,2155
5687,97,2156
5688,95,2157
5689,95,2158
5690,95,2159
5691,95,2160
5692,95,2161
5693,95,2162
5694,95,2163
5695,95,2164
5696,95,2165
5715,216,2166
5716,216,2167
5717,216,2168
5718,216,2169
5719,216,2170
5720,216,2171
5721,216,2172
5722,216,2173
5723,216,2174
5724,216,2175
5725,216,2176
5726,216,2177
5727,216,2178
5728,216,2179
5729,216,2180
5730,216,2181
5731,216,2182
5732,216,2183
5733,216,2184
5734,216,2185
5735,216,2186
5736,216,2187
5737,216,2188
5738,216,2189
5739,216,2190
5740,216,2191
5741,216,2192
5742,216,2193
5743,216,2194
5744,216,2195
5745,216,2196
5746,216,2197
5747,216,2198
5748,216,2199
5749,216,2200
5754,97,2201
5755,97,2202
5756,97,2203
5757,97,2204
5758,97,2205
5759,97,2206
5760,97,2207
5761,97,2208
5762,97,2209
5763,97,2210
5764,95,2211
5765,95,2212
5766,95,2213
5767,95,2214
5768,95,2215
5769,95,2216
5770,95,2217
5771,95,2218
5772,95,2219
5773,95,2220
5774,95,2221
5775,95,2222
5776,95,2223
5791,216,2224
5792,216,2225
5793,216,2226
5794,216,2227
5795,216,2228
5796,216,2229
5797,216,2230
5798,216,2231
5799,216,2232
5800,216,2233
5801,216,2234
5802,216,2235
5803,216,2236
5804,216,2237
5805,216,2238
5806,216,2239
5807,216,2240
5808,216,2241
5809,216,2242
5810,216,2243
5811,216,2244
5812,216,2245
5813,216,2246
5814,216,2247
5815,216,2248
5816,216,2249
5817,216,2250
5818,216,2251
5819,216,2252
5820,216,2253
5821,216,2254
5822,216,2255
5823,216,2256
5824,216,2257
5825,216,2258
5830,97,2259
5831,97,2260
5832,97,2261
5833,97,2262
5834,97,2263
5835,97,2264
5836,97,2265
5837,97,2266
5838,97,2267
5839,97,2268
5840,95,2269
5841,95,2270
5842,95,2271
5843,95,2272
5844,95,2273
5845,95,2274
5846,95,2275
5847,95,2276
5848,95,2277
5849,95,2278
5850,95,2279
5851,95,2280
5852,95,2281
5853,95,2282
5868,216,2283
5869,216,2284
5870,216,2285
5871,216,2286
5872,216,2287
5873,216,2288
5874,216,2289
5875,216,2290
5876,216,2291
5877,216,2292
5878,216,2293
5879,216,2294
5880,216,2295
5881,216,2296
5882,216,2297
5883,216,2298
5884,216,2299
5885,216,2300
5886,216,2301
5887,216,2302
5888,216,2303
5889,216,2304
5890,216,2305
5891,216,2306
5892,216,2307
5893,216,2308
5894,216,2309
5895,216,2310
5896,216,2311
5897,216,2312
5898,216,2313
5899,216,2314
5900,216,2315
5902,216,2316
5906,97,2317
5907,97,2318
5908,97,2319
5909,97,2320
5910,97,2321
5911,97,2322
5912,97,2323
5913,97,2324
5914,97,2325
5915,97,2326
5916,97,2327
5917,95,2328
5918,95,2329
5919,95,2330
5920,95,2331
5921,95,2332
5922,95,2333
5923,95,2334
5924,95,2335
5925,95,2336
5926,95,2337
5927,95,2338
5928,95,2339
5929,95,2340
5944,216,2341
5945,216,2342
5946,216,2343
5947,216,2344
5948,216,2345
5949,216,2346
5950,216,2347
5951,216,2348
5952,216,2349
5953,216,2350
5954,216,2351
5955,216,2352
5956,216,2353
5957,216,2354
5958,216,2355
5959,216,2356
5960,216,2357
5961,216,2358
5962,216,2359
5963,216,2360
5964,216,2361
5965,216,2362
5966,216,2363
5967,216,2364
5968,216,2365
5969,216,2366
5970,216,2367
5971,216,2368
5972,216,2369
5973,216,2370
5974,216,2371
5976,216,2372
5979,97,2373
5983,97,2374
5984,97,2375
5985,97,2376
5986,97,2377
5987,97,2378
5988,97,2379
5989,97,2380
5990,97,2381
5991,97,2382
5992,95,2383
5993,95,2384
5994,95,2385
5995,95,2386
5996,95,2387
5997,95,2388
5998,95,2389
5999,95,2390
6000,95,2391
6001,95,2392
6002,95,2393
6003,95,2394
6004,95,2395
6005,95,2396
6022,216,2397
6023,216,2398
6024,216,2399
6025,216,2400
6026,216,2401
6027,216,2402
6028,216,2403
6029,216,2404
6030,216,2405
6031,216,2406
6032,216,2407
6033,216,2408
6034,216,2409
6035,216,2410
6036,216,2411
6037,216,2412
6038,216,2413
6039,216,2414
6040,216,2415
6041,216,2416
6042,216,2417
6043,216,2418
6044,216,2419
6045,216,2420
6046,216,2421
6047,216,2422
6048,216,2423
6049,216,2424
6050,216,2425
6051,216,2426
6052,216,2427
6053,216,2428
6054,216,2429
6055,216,2430
6058,97,2431
6061,97,2432
6062,97,2433
6063,97,2434
6064,97,2435
6065,97,2436
6066,97,2437
6067,97,2438
6068,97,2439
6069,95,2440
6070,95,2441
6071,95,2442
6072,95,2443
6073,95,2444
6074,95,2445
6075,95,2446
6076,95,2447
6077,95,2448
6078,95,2449
6079,95,2450
6080,95,2451
6081,95,2452
6082,95,2453
6083,95,2454
6084,95,2455
6100,216,2456
6101,216,2457
6102,216,2458
6103,216,2459
6104,216,2460
6105,216,2461
6106,216,2462
6107,216,2463
6108,216,2464
6109,216,2465
6110,216,2466
6111,216,2467
6112,216,2468
6113,216,2469
6114,216,2470
6115,216,2471
6116,216,2472
6117,216,2473
6118,216,2474
6119,216,2475
6120,216,2476
6121,216,2477
6122,216,2478
6123,216,2479
6124,216,2480
6125,216,2481
6126,216,2482
6127,216,2483
6128,216,2484
6129,216,2485
6130,216,2486
6131,216,2487
6132,216,2488
6135,97,2489
6136,97,2490
6137,97,2491
6138,97,2492
6139,97,2493
6140,97,2494
6141,97,2495
6142,97,2496
6143,97,2497
6144,97,2498
6145,97,2499
6146,95,2500
6147,95,2501
6148,95,2502
6149,95,2503
6150,95,2504
6151,95,2505
6152,95,2506
6153,95,2507
6154,95,2508
6155,95,2509
6156,95,2510
6157,95,2511
6158,95,2512
6159,95,2513
6160,95,2514
6161,95,2515
6162,95,2516
6163,95,2517
6177,216,2518
6178,216,2519
6179,216,2520
6180,216,2521
6181,216,2522
6182,216,2523
6183,216,2524
6184,216,2525
6185,216,2526
6186,216,2527
6187,216,2528
6188,216,2529
6189,216,2530
6190,216,2531
6191,216,2532
6192,216,2533
6193,216,2534
6194,216,2535
6195,216,2536
6196,216,2537
6197,216,2538
6198,216,2539
6199,216,2540
6200,216,2541
6201,216,2542
6202,216,2543
6203,216,2544
6204,216,2545
6205,216,2546
6206,216,2547
6207,216,2548
6208,216,2549
6209,216,2550
6212,97,2551
6213,97,2552
6214,97,2553
6215,97,2554
6216,97,2555
6217,97,2556
6218,97,2557
6219,97,2558
6220,97,2559
6221,97,2560
6222,95,2561
6223,95,2562
6225,95,2563
6226,95,2564
6227,95,2565
6228,95,2566
6229,95,2567
6230,95,2568
6231,95,2569
6232,95,2570
6233,95,2571
6234,95,2572
6235,95,2573
6236,95,2574
6237,95,2575
6238,95,2576
6239,95,2577
6240,95,2578
6241,95,2579
6255,216,2580
6256,216,2581
6257,216,2582
6258,216,2583
6259,216,2584
6260,216,2585
6261,216,2586
6262,216,2587
6263,216,2588
6264,216,2589
6265,216,2590
6266,216,2591
6267,216,2592
6268,216,2593
6269,216,2594
6270,216,2595
6271,216,2596
6272,216,2597
6273,216,2598
6274,216,2599
6275,216,2600
6276,216,2601
6277,216,2602
6278,216,2603
6279,216,2604
6280,216,2605
6281,216,2606
6282,216,2607
6283,216,2608
6284,216,2609
6285,216,2610
6286,216,2611
6287,216,2612
6289,97,2613
6290,97,2614
6291,97,2615
6292,97,2616
6293,97,2617
6294,97,2618
6295,97,2619
6296,97,2620
6297,97,2621
6298,95,2622
6299,95,2623
6302,95,2624
6303,95,2625
6304,95,2626
6305,95,2627
6306,95,2628
6307,95,2629
6308,95,2630
6309,95,2631
6310,95,2632
6311,95,2633
6312,95,2634
6313,95,2635
6314,95,2636
6315,95,2637
6316,95,2638
6317,95,2639
6318,95,2640
6330,216,2641
6331,216,2642
6332,216,2643
6333,216,2644
6334,216,2645
6335,216,2646
6336,216,2647
6337,216,2648
6338,216,2649
6339,216,2650
6340,216,2651
6341,216,2652
6342,216,2653
6343,216,2654
6344,216,2655
6345,216,2656
6346,216,2657
6347,216,2658
6348,216,2659
6349,216,2660
6350,216,2661
6351,216,2662
6352,216,2663
6353,216,2664
6354,216,2665
6355,216,2666
6356,216,2667
6357,216,2668
6358,216,2669
6359,216,2670
6360,216,2671
6361,216,2672
6362,216,2673
6364,97,2674
6365,97,2675
6366,97,2676
6367,97,2677
6368,97,2678
6369,97,2679
6370,97,2680
6371,97,2681
6372,97,2682
6373,97,2683
6374,95,2684
6375,95,2685
6377,95,2686
6379,95,2687
6381,95,2688
6382,95,2689
6383,95,2690
6384,95,2691
6385,95,2692
6386,95,2693
6387,95,2694
6388,95,2695
6389,95,2696
6390,95,2697
6391,95,2698
6392,95,2699
6393,95,2700
6394,95,2701
6409,216,2702
6410,216,2703
6411,216,2704
6412,216,2705
6413,216,2706
6414,216,2707
6415,216,2708
6416,216,2709
6417,216,2710
6418,216,2711
6419,216,2712
6420,216,2713
6421,216,2714
6422,216,2715
6423,216,2716
6424,216,2717
6425,216,2718
6426,216,2719
6427,216,2720
6428,216,2721
6429,216,2722
6430,216,2723
6431,216,2724
6432,216,2725
6433,216,2726
6434,216,2727
6435,216,2728
6436,216,2729
6437,216,2730
6438,216,2731
6439,216,2732
6440,216,2733
6441,216,2734
6443,97,2735
6444,97,2736
6445,97,2737
6446,97,2738
6447,97,2739
6448,97,2740
6449,97,2741
6450,97,2742
6451,97,2743
6452,97,2744
6453,97,2745
6454,95,2746
6455,95,2747
6458,95,2748
6459,95,2749
6460,95,2750
6461,95,2751
6463,95,2752
6465,95,2753
6466,95,2754
6467,95,2755
6468,95,2756
6469,95,2757
6470,95,2758
6471,95,2759
6472,95,2760
6488,215,2761
6489,216,2762
6490,216,2763
6491,216,2764
6492,216,2765
6493,216,2766
6494,216,2767
6495,216,2768
6496,216,2769
6497,216,2770
6498,216,2771
6499,216,2772
6500,216,2773
6501,216,2774
6502,216,2775
6503,216,2776
6504,216,2777
6505,216,2778
6506,216,2779
6507,216,2780
6508,216,2781
6509,216,2782
6510,216,2783
6511,216,2784
6512,216,2785
6513,216,2786
6514,216,2787
6515,216,2788
6516,216,2789
6517,216,2790
6518,216,2791
6519,216,2792
6520,216,2793
6521,216,2794
6523,97,2795
6524,97,2796
6525,97,2797
6526,97,2798
6527,97,2799
6528,97,2800
6529,97,2801
6530,97,2802
6531,97,2803
6532,97,2804
6533,97,2805
6534,97,2806
6535,97,2807
6536,95,2808
6537,95,2809
6538,95,2810
6539,95,2811
6540,95,2812
6541,95,2813
6542,95,2814
6543,95,2815
6544,95,2816
6545,95,2817
6546,95,2818
6547,95,2819
6548,95,2820
6549,95,2821
6550,95,2822
6551,95,2823
6552,95,2824
6570,215,2825
6571,215,2826
6572,215,2827
6573,216,2828
6574,216,2829
6575,216,2830
6576,216,2831
6577,216,2832
6578,216,2833
6579,216,2834
6580,216,2835
6581,216,2836
6582,216,2837
6583,216,2838
6584,216,2839
6585,216,2840
6586,216,2841
6587,216,2842
6588,216,2843
6589,216,2844
6590,216,2845
6591,216,2846
6592,216,2847
6593,216,2848
6594,216,2849
6595,216,2850
6596,216,2851
6597,216,2852
6598,216,2853
6599,216,2854
6600,216,2855
6601,216,2856
6602,216,2857
6603,216,2858
6604,216,2859
6606,97,2860
6607,97,2861
6608,97,2862
6609,97,2863
6610,97,2864
6611,97,2865
6612,97,2866
6613,97,2867
6614,97,2868
6615,97,2869
6616,97,2870
6617,97,2871
6618,97,2872
6619,97,2873
6620,95,2874
6621,95,2875
6622,95,2876
6623,95,2877
6624,95,2878
6625,95,2879
6626,95,2880
6627,95,2881
6628,95,2882
6629,95,2883
6630,95,2884
6631,95,2885
6632,95,2886
6633,95,2887
6634,95,2888
6635,95,2889
6636,95,2890
6655,215,2891
6656,215,2892
6657,215,2893
6658,215,2894
6659,215,2895
6660,216,2896
6661,216,2897
6662,216,2898
6663,216,2899
6664,216,2900
6665,216,2901
6666,216,2902
6667,216,2903
6668,216,2904
6669,216,2905
6670,216,2906
6671,216,2907
6672,216,2908
6673,216,2909
6674,216,2910
6675,216,2911
6676,216,2912
6677,216,2913
6678,216,2914
6679,216,2915
6680,216,2916
6681,216,2917
6682,216,2918
6683,216,2919
6684,216,2920
6685,216,2921
6686,216,2922
6687,216,2923
6688,216,2924
6689,216,2925
6690,216,2926
6693,97,2927
6694,97,2928
6695,97,2929
6696,97,2930
6697,97,2931
6698,97,2932
6699,97,2933
6700,97,2934
6701,97,2935
6702,97,2936
6703,97,2937
6704,97,2938
6705,97,2939
6706,97,2940
6707,95,2941
6708,95,2942
6709,95,2943
6710,95,2944
6711,95,2945
6712,95,2946
6713,95,2947
6714,95,2948
6715,95,2949
6716,95,2950
6717,95,2951
6718,95,2952
6719,95,2953
6720,95,2954
6721,95,2955
6722,95,2956
6723,95,2957
6724,95,2958
6742,215,2959
6743,215,2960
6744,215,2961
6745,215,2962
6746,215,2963
6747,215,2964
6748,215,2965
6749,216,2966
6750,216,2967
6751,216,2968
6752,216,2969
6753,216,2970
6754,216,2971
6755,216,2972
6756,216,2973
6757,216,2974
6758,216,2975
6759,216,2976
6760,216,2977
6761,216,2978
6762,216,2979
6763,216,2980
6764,216,2981
6765,216,2982
6766,216,2983
6767,216,2984
6768,216,2985
6769,216,2986
6770,216,2987
6771,216,2988
6772,216,2989
6773,216,2990
6774,216,2991
6775,216,2992
6776,216,2993
6777,216,2994
6778,216,2995
6781,97,2996
6782,97,2997
6783,97,2998
6784,97,2999
6785,97,3000
6786,97,3001
6787,97,3002
6788,97,3003
6789,97,3004
6790,97,3005
6791,97,3006
6792,97,3007
6793,97,3008
6794,97,3009
6795,95,3010
6796,95,3011
6797,95,3012
6798,95,3013
6799,95,3014
6800,95,3015
6801,95,3016
6802,95,3017
6803,95,3018
6804,95,3019
6805,95,3020
6806,95,3021
6807,95,3022
6808,95,3023
6809,95,3024
6810,95,3025
6811,95,3026
6812,95,3027
6813,95,3028
6814,95,3029
6815,95,3030
6834,215,3031
6835,215,3032
6836,215,3033
6837,215,3034
6838,215,3035
6839,215,3036
6840,215,3037
6841,216,3038
6842,216,3039
6843,216,3040
6844,216,3041
6845,216,3042
6846,216,3043
6847,216,3044
6848,216,3045
6849,216,3046
6850,216,3047
6851,216,3048
6852,216,3049
6853,216,3050
6854,216,3051
6855,216,3052
6856,216,3053
6857,216,3054
6858,216,3055
6859,216,3056
6860,216,3057
6861,216,3058
6862,216,3059
6863,216,3060
6864,216,3061
6865,216,3062
6866,216,3063
6867,216,3064
6868,216,3065
6869,216,3066
6870,216,3067
6873,96,3068
6874,97,3069
6875,97,3070
6876,97,3071
6877,97,3072
6878,97,3073
6879,97,3074
6880,97,3075
6881,97,3076
6882,97,3077
6883,97,3078
6884,97,3079
6885,97,3080
6886,97,3081
6887,95,3082
6888,95,3083
6889,95,3084
6890,95,3085
6891,95,3086
6892,95,3087
6893,95,3088
6894,95,3089
6895,95,3090
6896,95,3091
6897,95,3092
6898,95,3093
6899,95,3094
6900,95,3095
6901,95,3096
6902,95,3097
6903,95,3098
6904,95,3099
6905,95,3100
6906,95,3101
6907,95,3102
6908,95,3103
6909,95,3104
6910,95,3105
6927,215,3106
6928,215,3107
6929,215,3108
6930,215,3109
6931,215,3110
6932,215,3111
6933,215,3112
6934,215,3113
6935,215,3114
6936,216,3115
6937,216,3116
6938,216,3117
6939,216,3118
6940,216,3119
6941,216,3120
6942,216,3121
6943,216,3122
6944,216,3123
6945,216,3124
6946,216,3125
6947,216,3126
6948,216,3127
6949,216,3128
6950,216,3129
6951,216,3130
6952,216,3131
6953,216,3132
6954,216,3133
6955,216,3134
6956,216,3135
6957,216,3136
6958,216,3137
6959,216,3138
6960,216,3139
6961,216,3140
6962,216,3141
6963,216,3142
6966,96,3143
6967,96,3144
6968,96,3145
6969,97,3146
6970,97,3147
6971,97,3148
6972,97,3149
6973,97,3150
6974,97,3151
6975,97,3152
6976,97,3153
6977,97,3154
6978,97,3155
6979,95,3156
6980,95,3157
6981,95,3158
6982,95,3159
6983,95,3160
6984,95,3161
6985,95,3162
6986,95,3163
6987,95,3164
6988,95,3165
6989,95,3166
6990,95,3167
6991,95,3168
6992,95,3169
6993,95,3170
6994,95,3171
6995,95,3172
6996,95,3173
6997,95,3174
6998,95,3175
6999,95,3176
7000,95,3177
7001,95,3178
7002,95,3179
7003,95,3180
7004,95,3181
7023,215,3182
7024,215,3183
7025,215,3184
7026,215,3185
7027,215,3186
7028,215,3187
7029,215,3188
7030,215,3189
7031,216,3190
7032,216,3191
7033,216,3192
7034,216,3193
7035,216,3194
7036,216,3195
7037,216,3196
7038,216,3197
7039,216,3198
7040,216,3199
7041,216,3200
7042,216,3201
7043,216,3202
7044,216,3203
7045,216,3204
7046,216,3205
7047,216,3206
7048,216,3207
7049,216,3208
7050,216,3209
7051,216,3210
7052,216,3211
7053,216,3212
7054,216,3213
7055,216,3214
7056,216,3215
7058,96,3216
7059,96,3217
7060,96,3218
7061,96,3219
7062,97,3220
7063,97,3221
7064,97,3222
7065,97,3223
7066,97,3224
7067,97,3225
7068,97,3226
7069,97,3227
7070,97,3228
7071,97,3229
7072,97,3230
7073,95,3231
7074,95,3232
7075,95,3233
7076,95,3234
7077,95,3235
7078,95,3236
7079,95,3237
7080,95,3238
7081,95,3239
7082,95,3240
7083,95,3241
7084,95,3242
7085,95,3243
7086,95,3244
7087,95,3245
7092,95,3246
7093,95,3247
7094,95,3248
7095,95,3249
7096,95,3250
7097,95,3251
7098,95,3252
7118,215,3253
7119,215,3254
7120,215,3255
7121,215,3256
7122,215,3257
7123,215,3258
7124,215,3259
7125,215,3260
7126,215,3261
7127,216,3262
7128,216,3263
7129,216,3264
7130,216,3265
7131,216,3266
7132,216,3267
7133,216,3268
7134,216,3269
7135,216,3270
7136,216,3271
7137,216,3272
7138,216,3273
7139,216,3274
7140,216,3275
7141,216,3276
7142,216,3277
7143,216,3278
7144,216,3279
7145,216,3280
7146,216,3281
7147,216,3282
7148,216,3283
7149,216,3284
7150,216,3285
7152,96,3286
7154,96,3287
7155,96,3288
7156,96,3289
7157,96,3290
7158,96,3291
7159,96,3292
7160,96,3293
7161,97,3294
7162,97,3295
7163,97,3296
7164,97,3297
7165,97,3298
7166,97,3299
7167,97,3300
7168,97,3301
7169,97,3302
7170,95,3303
7171,95,3304
7172,95,3305
7173,95,3306
7174,95,3307
7175,95,3308
7176,95,3309
7177,95,3310
7178,95,3311
7179,95,3312
7180,95,3313
7181,95,3314
7182,95,3315
7183,95,3316
7184,95,3317
7186,95,3318
7189,95,3319
7190,95,3320
7191,95,3321
7192,95,3322
7193,95,3323
7194,95,3324
7195,95,3325
7196,95,3326
7197,95,3327
7217,215,3328
7218,215,3329
7219,215,3330
7220,215,3331
7221,215,3332
7222,215,3333
7223,215,3334
7224,215,3335
7225,215,3336
7226,215,3337
7227,216,3338
7228,216,3339
7229,216,3340
7230,216,3341
7231,216,3342
7232,216,3343
7233,216,3344
7234,216,3345
7235,216,3346
7236,216,3347
7237,216,3348
7238,216,3349
7239,216,3350
7240,216,3351
7241,216,3352
7242,216,3353
7243,216,3354
7244,216,3355
7245,216,3356
7246,216,3357
7247,216,3358
7248,216,3359
7249,216,3360
7253,96,3361
7254,96,3362
7255,96,3363
7256,96,3364
7257,96,3365
7258,96,3366
7259,96,3367
7260,96,3368
7261,96,3369
7262,97,3370
7263,97,3371
7264,97,3372
7265,97,3373
7266,97,3374
7267,97,3375
7268,97,3376
7269,97,3377
7270,95,3378
7271,95,3379
7272,95,3380
7273,95,3381
7274,95,3382
7275,95,3383
7276,95,3384
7277,95,3385
7278,95,3386
7279,95,3387
7280,95,3388
7281,95,3389
7282,95,3390
7283,95,3391
7284,95,3392
7285,95,3393
7286,95,3394
7287,95,3395
7288,95,3396
7290,95,3397
7291,95,3398
7292,95,3399
7293,95,3400
7294,95,3401
7295,95,3402
7296,95,3403
7297,95,3404
7318,215,3405
7319,215,3406
7320,215,3407
7321,215,3408
7322,215,3409
7323,215,3410
7324,215,3411
7325,215,3412
7326,215,3413
7327,215,3414
7328,215,3415
7329,216,3416
7330,216,3417
7331,216,3418
7332,216,3419
