pu,nuts2id,BR_ID,EU_id
4451,97,6,1468
4452,97,6,1469
4453,97,6,1470
4454,97,6,1471
4511,216,1,1472
4512,216,1,1473
4513,216,1,1474
4514,216,1,1475
4515,216,1,1476
4516,216,1,1477
4517,216,1,1478
4518,216,1,1479
4519,216,1,1480
4520,216,1,1481
4521,216,1,1482
4522,216,1,1483
4523,216,6,1484
4524,216,6,1485
4525,216,6,1486
4526,216,6,1487
4527,216,6,1488
4528,216,6,1489
4529,216,6,1490
4530,216,6,1491
4531,216,6,1492
4532,216,6,1493
4533,216,6,1494
4534,216,6,1495
4535,216,6,1496
4536,216,6,1497
4537,216,6,1498
4538,216,6,1499
4539,216,6,1500
4540,216,6,1501
4541,216,6,1502
4542,216,6,1503
4543,216,6,1504
4544,216,6,1505
4545,216,6,1506
4546,97,6,1507
4547,97,6,1508
4548,97,6,1509
4549,97,6,1510
4550,97,6,1511
4551,97,6,1512
4552,97,6,1513
4553,97,6,1514
4554,97,6,1515
4555,97,6,1516
4556,97,6,1517
4557,97,6,1518
4558,97,6,1519
4559,97,6,1520
4560,97,6,1521
4561,97,6,1522
4562,97,6,1523
4563,97,6,1524
4564,97,6,1525
4565,97,6,1526
4566,97,6,1527
4567,97,6,1528
4568,97,6,1529
4569,97,6,1530
4570,97,6,1531
4571,97,6,1532
4572,97,6,1533
4573,97,6,1534
4574,97,6,1535
4575,97,6,1536
4631,216,1,1537
4632,216,1,1538
4633,216,1,1539
4634,216,1,1540
4635,216,1,1541
4636,216,1,1542
4637,216,1,1543
4638,216,1,1544
4639,216,1,1545
4640,216,1,1546
4641,216,1,1547
4642,216,1,1548
4643,216,1,1549
4644,216,1,1550
4645,216,6,1551
4646,216,6,1552
4647,216,6,1553
4648,216,6,1554
4649,216,6,1555
4650,216,6,1556
4651,216,6,1557
4652,216,6,1558
4653,216,6,1559
4654,216,6,1560
4655,216,6,1561
4656,216,6,1562
4657,216,6,1563
4658,216,6,1564
4659,216,6,1565
4660,216,6,1566
4661,216,6,1567
4662,216,6,1568
4663,216,6,1569
4664,216,6,1570
4665,216,6,1571
4666,97,6,1572
4667,97,6,1573
4668,97,6,1574
4669,97,6,1575
4670,97,6,1576
4671,97,6,1577
4672,97,6,1578
4673,97,6,1579
4674,97,6,1580
4675,97,6,1581
4676,97,6,1582
4677,97,6,1583
4678,97,6,1584
4679,97,6,1585
4680,97,6,1586
4681,97,6,1587
4682,97,6,1588
4683,97,6,1589
4684,97,6,1590
4685,97,6,1591
4686,97,6,1592
4687,97,6,1593
4688,97,6,1594
4689,97,6,1595
4690,97,6,1596
4691,97,6,1597
4692,97,6,1598
4693,97,6,1599
4694,97,6,1600
4695,97,6,1601
4751,216,1,1602
4752,216,1,1603
4753,216,1,1604
4754,216,1,1605
4755,216,1,1606
4756,216,1,1607
4757,216,1,1608
4758,216,1,1609
4759,216,1,1610
4760,216,1,1611
4761,216,1,1612
4762,216,1,1613
4763,216,1,1614
4764,216,1,1615
4765,216,1,1616
4766,216,1,1617
4767,216,6,1618
4768,216,6,1619
4769,216,6,1620
4770,216,6,1621
4771,216,6,1622
4772,216,6,1623
4773,216,6,1624
4774,216,6,1625
4775,216,6,1626
4776,216,6,1627
4777,216,6,1628
4778,216,6,1629
4779,216,6,1630
4780,216,6,1631
4781,216,6,1632
4782,216,6,1633
4783,216,6,1634
4784,216,6,1635
4785,216,6,1636
4786,216,6,1637
4787,97,6,1638
4788,97,6,1639
4789,97,6,1640
4790,97,6,1641
4791,97,6,1642
4792,97,6,1643
4793,97,6,1644
4794,97,6,1645
4795,97,6,1646
4796,97,6,1647
4797,97,6,1648
4798,97,6,1649
4799,97,6,1650
4800,97,6,1651
4801,97,6,1652
4802,97,6,1653
4803,97,6,1654
4804,97,6,1655
4805,97,6,1656
4806,97,6,1657
4807,97,6,1658
4808,97,6,1659
4809,97,6,1660
4810,97,6,1661
4811,97,6,1662
4812,97,6,1663
4813,97,6,1664
4814,97,6,1665
4815,97,6,1666
4870,216,1,1667
4871,216,1,1668
4872,216,1,1669
4873,216,1,1670
4874,216,1,1671
4875,216,1,1672
4876,216,1,1673
4877,216,1,1674
4878,216,1,1675
4879,216,1,1676
4880,216,1,1677
4881,216,1,1678
4882,216,1,1679
4883,216,1,1680
4884,216,1,1681
4885,216,1,1682
4886,216,1,1683
4887,216,6,1684
4888,216,6,1685
4889,216,6,1686
4890,216,6,1687
4891,216,6,1688
4892,216,6,1689
4893,216,6,1690
4894,216,6,1691
4895,216,6,1692
4896,216,6,1693
4897,216,6,1694
4898,216,6,1695
4899,216,6,1696
4900,216,6,1697
4901,216,6,1698
4902,216,6,1699
4903,216,6,1700
4904,216,6,1701
4905,216,6,1702
4906,216,6,1703
4907,216,6,1704
4908,97,6,1705
4909,97,6,1706
4910,97,6,1707
4911,97,6,1708
4912,97,6,1709
4913,97,6,1710
4914,97,6,1711
4915,97,6,1712
4916,97,6,1713
4917,97,6,1714
4918,97,6,1715
4919,97,6,1716
4920,97,6,1717
4921,97,6,1718
4922,97,6,1719
4923,97,6,1720
4924,97,6,1721
4925,97,6,1722
4926,97,6,1723
4927,97,6,1724
4928,97,6,1725
4929,97,6,1726
4930,97,6,1727
4931,97,6,1728
4932,97,6,1729
4933,97,6,1730
4934,97,6,1731
4935,97,6,1732
4986,216,1,1733
4987,216,1,1734
4988,216,1,1735
4989,216,1,1736
4990,216,1,1737
4991,216,1,1738
4992,216,1,1739
4993,216,1,1740
4994,216,1,1741
4995,216,1,1742
4996,216,1,1743
4997,216,6,1744
4998,216,6,1745
4999,216,6,1746
5000,216,1,1747
5001,216,1,1748
5002,216,1,1749
5003,216,1,1750
5004,216,1,1751
5005,216,6,1752
5006,216,6,1753
5007,216,6,1754
5008,216,6,1755
5009,216,6,1756
5010,216,6,1757
5011,216,6,1758
5012,216,6,1759
5013,216,6,1760
5014,216,6,1761
5015,216,6,1762
5016,216,6,1763
5017,216,6,1764
5018,216,6,1765
5019,216,6,1766
5020,216,6,1767
5021,216,6,1768
5022,216,6,1769
5023,216,6,1770
5024,216,6,1771
5025,97,6,1772
5026,97,6,1773
5027,97,6,1774
5028,97,6,1775
5029,97,6,1776
5030,97,6,1777
5031,97,6,1778
5032,97,6,1779
5033,97,6,1780
5034,97,6,1781
5035,97,6,1782
5036,97,6,1783
5037,97,6,1784
5038,97,6,1785
5039,97,6,1786
5040,97,6,1787
5041,97,6,1788
5042,97,6,1789
5043,97,6,1790
5044,97,6,1791
5045,97,6,1792
5046,97,6,1793
5047,97,6,1794
5048,97,6,1795
5049,97,6,1796
5050,95,6,1797
5051,95,6,1798
5104,216,1,1799
5105,216,1,1800
5106,216,1,1801
5107,216,1,1802
5108,216,1,1803
5109,216,1,1804
5110,216,1,1805
5111,216,1,1806
5112,216,1,1807
5113,216,1,1808
5114,216,6,1809
5115,216,6,1810
5116,216,6,1811
5117,216,6,1812
5118,216,6,1813
5119,216,1,1814
5120,216,1,1815
5121,216,1,1816
5122,216,6,1817
5123,216,6,1818
5124,216,6,1819
5125,216,6,1820
5126,216,6,1821
5127,216,6,1822
5128,216,6,1823
5129,216,6,1824
5130,216,6,1825
5131,216,6,1826
5132,216,6,1827
5133,216,6,1828
5134,216,6,1829
5135,216,6,1830
5136,216,6,1831
5137,216,6,1832
5138,216,6,1833
5139,216,6,1834
5140,216,6,1835
5141,216,6,1836
5142,216,6,1837
5143,216,6,1838
5144,97,6,1839
5145,97,6,1840
5146,97,6,1841
5147,97,6,1842
5148,97,6,1843
5149,97,6,1844
5150,97,6,1845
5151,97,6,1846
5152,97,6,1847
5153,97,6,1848
5154,97,6,1849
5155,97,6,1850
5156,97,6,1851
5157,97,6,1852
5158,97,6,1853
5159,97,6,1854
5160,97,6,1855
5161,97,6,1856
5162,97,6,1857
5163,97,6,1858
5164,97,6,1859
5165,97,6,1860
5166,97,6,1861
5167,97,6,1862
5168,95,6,1863
5169,95,6,1864
5170,95,6,1865
5218,216,1,1866
5219,216,1,1867
5220,216,1,1868
5221,216,1,1869
5222,216,1,1870
5223,216,1,1871
5224,216,1,1872
5225,216,1,1873
5226,216,6,1874
5227,216,6,1875
5228,216,6,1876
5229,216,6,1877
5230,216,6,1878
5231,216,6,1879
5232,216,6,1880
5233,216,6,1881
5234,216,6,1882
5235,216,6,1883
5236,216,6,1884
5237,216,6,1885
5238,216,6,1886
5239,216,6,1887
5240,216,6,1888
5241,216,6,1889
5242,216,6,1890
5243,216,6,1891
5244,216,6,1892
5245,216,6,1893
5246,216,6,1894
5247,216,6,1895
5248,216,6,1896
5249,216,6,1897
5250,216,6,1898
5251,216,6,1899
5252,216,6,1900
5253,216,6,1901
5254,216,6,1902
5255,216,6,1903
5256,216,6,1904
5257,216,6,1905
5258,97,6,1906
5259,97,6,1907
5260,97,6,1908
5261,97,6,1909
5262,97,6,1910
5263,97,6,1911
5264,97,6,1912
5265,97,6,1913
5266,97,6,1914
5267,97,6,1915
5268,97,6,1916
5269,97,6,1917
5270,97,6,1918
5271,97,6,1919
5272,97,6,1920
5273,97,6,1921
5274,97,6,1922
5275,97,6,1923
5276,97,6,1924
5277,97,6,1925
5278,97,6,1926
5279,97,6,1927
5280,95,6,1928
5281,95,6,1929
5282,95,6,1930
5283,95,6,1931
5284,95,6,1932
5333,216,1,1933
5334,216,1,1934
5335,216,1,1935
5336,216,1,1936
5337,216,1,1937
5338,216,1,1938
5339,216,1,1939
5340,216,1,1940
5341,216,6,1941
5342,216,6,1942
5343,216,6,1943
5344,216,6,1944
5345,216,6,1945
5346,216,6,1946
5347,216,6,1947
5348,216,6,1948
5349,216,6,1949
5350,216,6,1950
5351,216,6,1951
5352,216,6,1952
5353,216,6,1953
5354,216,6,1954
5355,216,6,1955
5356,216,6,1956
5357,216,6,1957
5358,216,6,1958
5359,216,6,1959
5360,216,6,1960
5361,216,6,1961
5362,216,6,1962
5363,216,6,1963
5364,216,6,1964
5365,216,6,1965
5366,216,6,1966
5367,216,6,1967
5368,216,6,1968
5369,216,6,1969
5372,216,6,1970
5376,97,6,1971
5377,97,6,1972
5378,97,6,1973
5379,97,6,1974
5380,97,6,1975
5381,97,6,1976
5382,97,6,1977
5383,97,6,1978
5384,97,6,1979
5385,97,6,1980
5386,97,6,1981
5387,97,6,1982
5388,97,6,1983
5389,97,6,1984
5390,97,6,1985
5391,97,6,1986
5392,97,6,1987
5393,97,6,1988
5394,97,6,1989
5395,95,6,1990
5396,95,6,1991
5397,95,6,1992
5398,95,6,1993
5399,95,6,1994
5400,95,6,1995
5444,216,1,1996
5445,216,1,1997
5446,216,1,1998
5447,216,1,1999
5448,216,1,2000
5449,216,1,2001
5450,216,1,2002
5451,216,1,2003
5452,216,1,2004
5453,216,6,2005
5454,216,6,2006
5455,216,6,2007
5456,216,6,2008
5457,216,6,2009
5458,216,6,2010
5459,216,6,2011
5460,216,6,2012
5461,216,6,2013
5462,216,6,2014
5463,216,6,2015
5464,216,6,2016
5465,216,6,2017
5466,216,6,2018
5467,216,6,2019
5468,216,6,2020
5469,216,6,2021
5470,216,6,2022
5471,216,6,2023
5472,216,6,2024
5473,216,6,2025
5474,216,6,2026
5475,216,6,2027
5476,216,6,2028
5480,216,6,2029
5481,216,6,2030
5490,97,6,2031
5491,97,6,2032
5492,97,6,2033
5493,97,6,2034
5494,97,6,2035
5495,97,6,2036
5496,97,6,2037
5497,97,6,2038
5498,97,6,2039
5499,97,6,2040
5500,97,6,2041
5501,97,6,2042
5502,97,6,2043
5503,97,6,2044
5504,97,6,2045
5505,95,6,2046
5506,95,6,2047
5507,95,6,2048
5508,95,6,2049
5509,95,6,2050
5510,95,6,2051
5511,95,6,2052
5512,95,6,2053
5545,216,1,2054
5546,216,1,2055
5547,216,1,2056
5548,216,1,2057
5549,216,1,2058
5550,216,1,2059
5551,216,1,2060
5552,216,1,2061
5553,216,1,2062
5554,216,1,2063
5555,216,1,2064
5556,216,1,2065
5557,216,1,2066
5558,216,6,2067
5559,216,6,2068
5560,216,6,2069
5561,216,6,2070
5562,216,6,2071
5563,216,6,2072
5564,216,6,2073
5565,216,6,2074
5566,216,6,2075
5567,216,6,2076
5568,216,6,2077
5569,216,6,2078
5570,216,6,2079
5571,216,6,2080
5572,216,6,2081
5573,216,6,2082
5574,216,6,2083
5575,216,6,2084
5576,216,6,2085
5577,216,6,2086
5578,216,6,2087
5579,216,6,2088
5580,216,6,2089
5588,97,6,2090
5589,97,6,2091
5590,97,6,2092
5591,97,6,2093
5592,97,6,2094
5593,97,6,2095
5594,97,6,2096
5595,97,6,2097
5596,97,6,2098
5597,97,6,2099
5598,97,6,2100
5599,97,6,2101
5600,95,6,2102
5601,95,6,2103
5602,95,6,2104
5603,95,6,2105
5604,95,6,2106
5605,95,6,2107
5606,95,6,2108
5607,95,6,2109
5635,216,1,2110
5636,216,1,2111
5637,216,1,2112
5638,216,1,2113
5639,216,1,2114
5640,216,1,2115
5641,216,1,2116
5642,216,1,2117
5643,216,1,2118
5644,216,1,2119
5645,216,1,2120
5646,216,1,2121
5647,216,6,2122
5648,216,6,2123
5649,216,6,2124
5650,216,6,2125
5651,216,6,2126
5652,216,6,2127
5653,216,6,2128
5654,216,6,2129
5655,216,6,2130
5656,216,6,2131
5657,216,6,2132
5658,216,6,2133
5659,216,6,2134
5660,216,6,2135
5661,216,6,2136
5662,216,6,2137
5663,216,6,2138
5664,216,6,2139
5665,216,6,2140
5666,216,6,2141
5667,216,6,2142
5669,216,6,2143
5670,216,6,2144
5676,97,6,2145
5677,97,6,2146
5678,97,6,2147
5679,97,6,2148
5680,97,6,2149
5681,97,6,2150
5682,97,6,2151
5683,97,6,2152
5684,97,6,2153
5685,97,6,2154
5686,97,6,2155
5687,97,6,2156
5688,95,6,2157
5689,95,6,2158
5690,95,6,2159
5691,95,6,2160
5692,95,6,2161
5693,95,6,2162
5694,95,6,2163
5695,95,6,2164
5696,95,6,2165
5715,216,1,2166
5716,216,1,2167
5717,216,1,2168
5718,216,1,2169
5719,216,1,2170
5720,216,1,2171
5721,216,1,2172
5722,216,1,2173
5723,216,1,2174
5724,216,1,2175
5725,216,1,2176
5726,216,1,2177
5727,216,6,2178
5728,216,6,2179
5729,216,6,2180
5730,216,6,2181
5731,216,6,2182
5732,216,6,2183
5733,216,6,2184
5734,216,6,2185
5735,216,6,2186
5736,216,6,2187
5737,216,6,2188
5738,216,6,2189
5739,216,6,2190
5740,216,6,2191
5741,216,6,2192
5742,216,6,2193
5743,216,6,2194
5744,216,6,2195
5745,216,6,2196
5746,216,6,2197
5747,216,6,2198
5748,216,6,2199
5749,216,6,2200
5754,97,6,2201
5755,97,6,2202
5756,97,6,2203
5757,97,6,2204
5758,97,6,2205
5759,97,6,2206
5760,97,6,2207
5761,97,6,2208
5762,97,6,2209
5763,97,6,2210
5764,95,6,2211
5765,95,6,2212
5766,95,6,2213
5767,95,6,2214
5768,95,6,2215
5769,95,6,2216
5770,95,6,2217
5771,95,6,2218
5772,95,6,2219
5773,95,6,2220
5774,95,6,2221
5775,95,6,2222
5776,95,6,2223
5791,216,1,2224
5792,216,1,2225
5793,216,1,2226
5794,216,1,2227
5795,216,1,2228
5796,216,1,2229
5797,216,1,2230
5798,216,1,2231
5799,216,1,2232
5800,216,1,2233
5801,216,6,2234
5802,216,6,2235
5803,216,6,2236
5804,216,6,2237
5805,216,6,2238
5806,216,6,2239
5807,216,6,2240
5808,216,6,2241
5809,216,6,2242
5810,216,6,2243
5811,216,6,2244
5812,216,6,2245
5813,216,6,2246
5814,216,6,2247
5815,216,6,2248
5816,216,6,2249
5817,216,6,2250
5818,216,6,2251
5819,216,6,2252
5820,216,6,2253
5821,216,6,2254
5822,216,6,2255
5823,216,6,2256
5824,216,6,2257
5825,216,6,2258
5830,97,6,2259
5831,97,6,2260
5832,97,6,2261
5833,97,6,2262
5834,97,6,2263
5835,97,6,2264
5836,97,6,2265
5837,97,6,2266
5838,97,6,2267
5839,97,6,2268
5840,95,6,2269
5841,95,6,2270
5842,95,6,2271
5843,95,6,2272
5844,95,6,2273
5845,95,6,2274
5846,95,6,2275
5847,95,6,2276
5848,95,6,2277
5849,95,6,2278
5850,95,6,2279
5851,95,6,2280
5852,95,6,2281
5853,95,6,2282
5868,216,1,2283
5869,216,1,2284
5870,216,1,2285
5871,216,1,2286
5872,216,1,2287
5873,216,1,2288
5874,216,1,2289
5875,216,1,2290
5876,216,1,2291
5877,216,1,2292
5878,216,6,2293
5879,216,6,2294
5880,216,6,2295
5881,216,6,2296
5882,216,6,2297
5883,216,6,2298
5884,216,6,2299
5885,216,6,2300
5886,216,6,2301
5887,216,6,2302
5888,216,6,2303
5889,216,6,2304
5890,216,6,2305
5891,216,6,2306
5892,216,6,2307
5893,216,6,2308
5894,216,6,2309
5895,216,6,2310
5896,216,6,2311
5897,216,6,2312
5898,216,6,2313
5899,216,6,2314
5900,216,NA,2315
5902,216,6,2316
5906,97,6,2317
5907,97,6,2318
5908,97,6,2319
5909,97,6,2320
5910,97,6,2321
5911,97,6,2322
5912,97,6,2323
5913,97,6,2324
5914,97,6,2325
5915,97,6,2326
5916,97,6,2327
5917,95,6,2328
5918,95,6,2329
5919,95,6,2330
5920,95,6,2331
5921,95,6,2332
5922,95,6,2333
5923,95,6,2334
5924,95,6,2335
5925,95,6,2336
5926,95,6,2337
5927,95,6,2338
5928,95,6,2339
5929,95,6,2340
5944,216,1,2341
5945,216,1,2342
5946,216,1,2343
5947,216,1,2344
5948,216,1,2345
5949,216,1,2346
5950,216,1,2347
5951,216,1,2348
5952,216,1,2349
5953,216,1,2350
5954,216,1,2351
5955,216,6,2352
5956,216,6,2353
5957,216,6,2354
5958,216,6,2355
5959,216,6,2356
5960,216,6,2357
5961,216,6,2358
5962,216,6,2359
5963,216,6,2360
5964,216,6,2361
5965,216,6,2362
5966,216,6,2363
5967,216,6,2364
5968,216,6,2365
5969,216,6,2366
5970,216,6,2367
5971,216,6,2368
5972,216,6,2369
5973,216,6,2370
5974,216,6,2371
5976,216,6,2372
5979,97,6,2373
5983,97,6,2374
5984,97,6,2375
5985,97,6,2376
5986,97,6,2377
5987,97,6,2378
5988,97,6,2379
5989,97,6,2380
5990,97,6,2381
5991,97,6,2382
5992,95,6,2383
5993,95,6,2384
5994,95,6,2385
5995,95,6,2386
5996,95,6,2387
5997,95,6,2388
5998,95,6,2389
5999,95,6,2390
6000,95,6,2391
6001,95,6,2392
6002,95,6,2393
6003,95,6,2394
6004,95,6,2395
6005,95,6,2396
6022,216,1,2397
6023,216,1,2398
6024,216,1,2399
6025,216,1,2400
6026,216,1,2401
6027,216,1,2402
6028,216,1,2403
6029,216,1,2404
6030,216,1,2405
6031,216,1,2406
6032,216,1,2407
6033,216,6,2408
6034,216,6,2409
6035,216,6,2410
6036,216,6,2411
6037,216,6,2412
6038,216,6,2413
6039,216,6,2414
6040,216,6,2415
6041,216,6,2416
6042,216,6,2417
6043,216,6,2418
6044,216,6,2419
6045,216,6,2420
6046,216,6,2421
6047,216,6,2422
6048,216,6,2423
6049,216,6,2424
6050,216,6,2425
6051,216,6,2426
6052,216,6,2427
6053,216,6,2428
6054,216,6,2429
6055,216,6,2430
6058,97,6,2431
6061,97,6,2432
6062,97,6,2433
6063,97,6,2434
6064,97,6,2435
6065,97,6,2436
6066,97,6,2437
6067,97,6,2438
6068,97,6,2439
6069,95,6,2440
6070,95,6,2441
6071,95,6,2442
6072,95,6,2443
6073,95,6,2444
6074,95,6,2445
6075,95,6,2446
6076,95,6,2447
6077,95,6,2448
6078,95,6,2449
6079,95,6,2450
6080,95,6,2451
6081,95,6,2452
6082,95,6,2453
6083,95,6,2454
6084,95,6,2455
6100,216,1,2456
6101,216,1,2457
6102,216,1,2458
6103,216,1,2459
6104,216,1,2460
6105,216,1,2461
6106,216,1,2462
6107,216,1,2463
6108,216,6,2464
6109,216,1,2465
6110,216,1,2466
6111,216,6,2467
6112,216,6,2468
6113,216,6,2469
6114,216,6,2470
6115,216,6,2471
6116,216,6,2472
6117,216,6,2473
6118,216,6,2474
6119,216,6,2475
6120,216,6,2476
6121,216,6,2477
6122,216,6,2478
6123,216,6,2479
6124,216,6,2480
6125,216,6,2481
6126,216,6,2482
6127,216,6,2483
6128,216,6,2484
6129,216,6,2485
6130,216,6,2486
6131,216,6,2487
6132,216,6,2488
6135,97,6,2489
6136,97,6,2490
6137,97,6,2491
6138,97,6,2492
6139,97,6,2493
6140,97,6,2494
6141,97,6,2495
6142,97,6,2496
6143,97,6,2497
6144,97,6,2498
6145,97,6,2499
6146,95,6,2500
6147,95,6,2501
6148,95,6,2502
6149,95,6,2503
6150,95,6,2504
6151,95,6,2505
6152,95,6,2506
6153,95,6,2507
6154,95,6,2508
6155,95,6,2509
6156,95,6,2510
6157,95,6,2511
6158,95,6,2512
6159,95,6,2513
6160,95,6,2514
6161,95,6,2515
6162,95,6,2516
6163,95,6,2517
6177,216,1,2518
6178,216,1,2519
6179,216,1,2520
6180,216,1,2521
6181,216,1,2522
6182,216,1,2523
6183,216,1,2524
6184,216,1,2525
6185,216,6,2526
6186,216,6,2527
6187,216,6,2528
6188,216,6,2529
6189,216,6,2530
6190,216,6,2531
6191,216,6,2532
6192,216,6,2533
6193,216,6,2534
6194,216,6,2535
6195,216,6,2536
6196,216,6,2537
6197,216,6,2538
6198,216,6,2539
6199,216,6,2540
6200,216,6,2541
6201,216,6,2542
6202,216,6,2543
6203,216,6,2544
6204,216,6,2545
6205,216,6,2546
6206,216,6,2547
6207,216,6,2548
6208,216,6,2549
6209,216,6,2550
6212,97,6,2551
6213,97,6,2552
6214,97,6,2553
6215,97,6,2554
6216,97,6,2555
6217,97,6,2556
6218,97,6,2557
6219,97,6,2558
6220,97,6,2559
6221,97,6,2560
6222,95,6,2561
6223,95,6,2562
6225,95,6,2563
6226,95,6,2564
6227,95,6,2565
6228,95,6,2566
6229,95,6,2567
6230,95,6,2568
6231,95,6,2569
6232,95,6,2570
6233,95,6,2571
6234,95,6,2572
6235,95,6,2573
6236,95,6,2574
6237,95,6,2575
6238,95,6,2576
6239,95,6,2577
6240,95,6,2578
6241,95,6,2579
6255,216,1,2580
6256,216,1,2581
6257,216,1,2582
6258,216,1,2583
6259,216,1,2584
6260,216,1,2585
6261,216,1,2586
6262,216,1,2587
6263,216,6,2588
6264,216,6,2589
6265,216,6,2590
6266,216,6,2591
6267,216,6,2592
6268,216,6,2593
6269,216,6,2594
6270,216,6,2595
6271,216,6,2596
6272,216,6,2597
6273,216,6,2598
6274,216,6,2599
6275,216,6,2600
6276,216,6,2601
6277,216,6,2602
6278,216,6,2603
6279,216,6,2604
6280,216,6,2605
6281,216,6,2606
6282,216,6,2607
6283,216,6,2608
6284,216,6,2609
6285,216,6,2610
6286,216,6,2611
6287,216,6,2612
6289,97,6,2613
6290,97,6,2614
6291,97,6,2615
6292,97,6,2616
6293,97,6,2617
6294,97,6,2618
6295,97,6,2619
6296,97,6,2620
6297,97,6,2621
6298,95,6,2622
6299,95,6,2623
6302,95,6,2624
6303,95,6,2625
6304,95,6,2626
6305,95,6,2627
6306,95,6,2628
6307,95,6,2629
6308,95,6,2630
6309,95,6,2631
6310,95,6,2632
6311,95,6,2633
6312,95,6,2634
6313,95,6,2635
6314,95,6,2636
6315,95,6,2637
6316,95,6,2638
6317,95,6,2639
6318,95,6,2640
6330,216,1,2641
6331,216,1,2642
6332,216,1,2643
6333,216,1,2644
6334,216,1,2645
6335,216,1,2646
6336,216,1,2647
6337,216,1,2648
6338,216,6,2649
6339,216,6,2650
6340,216,6,2651
6341,216,6,2652
6342,216,6,2653
6343,216,6,2654
6344,216,6,2655
6345,216,6,2656
6346,216,6,2657
6347,216,6,2658
6348,216,6,2659
6349,216,6,2660
6350,216,6,2661
6351,216,6,2662
6352,216,6,2663
6353,216,6,2664
6354,216,6,2665
6355,216,6,2666
6356,216,6,2667
6357,216,6,2668
6358,216,6,2669
6359,216,6,2670
6360,216,6,2671
6361,216,6,2672
6362,216,6,2673
6364,97,6,2674
6365,97,6,2675
6366,97,6,2676
6367,97,6,2677
6368,97,6,2678
6369,97,6,2679
6370,97,6,2680
6371,97,6,2681
6372,97,6,2682
6373,97,6,2683
6374,95,6,2684
6375,95,6,2685
6377,95,6,2686
6379,95,6,2687
6381,95,6,2688
6382,95,6,2689
6383,95,6,2690
6384,95,6,2691
6385,95,6,2692
6386,95,6,2693
6387,95,6,2694
6388,95,6,2695
6389,95,6,2696
6390,95,6,2697
6391,95,6,2698
6392,95,6,2699
6393,95,6,2700
6394,95,6,2701
6409,216,1,2702
6410,216,1,2703
6411,216,1,2704
6412,216,1,2705
6413,216,1,2706
6414,216,1,2707
6415,216,1,2708
6416,216,1,2709
6417,216,1,2710
6418,216,6,2711
6419,216,6,2712
6420,216,6,2713
6421,216,6,2714
6422,216,6,2715
6423,216,6,2716
6424,216,6,2717
6425,216,6,2718
6426,216,6,2719
6427,216,6,2720
6428,216,6,2721
6429,216,6,2722
6430,216,6,2723
6431,216,6,2724
6432,216,6,2725
6433,216,6,2726
6434,216,6,2727
6435,216,6,2728
6436,216,6,2729
6437,216,6,2730
6438,216,6,2731
6439,216,6,2732
6440,216,6,2733
6441,216,NA,2734
6443,97,6,2735
6444,97,6,2736
6445,97,6,2737
6446,97,6,2738
6447,97,6,2739
6448,97,6,2740
6449,97,6,2741
6450,97,6,2742
6451,97,6,2743
6452,97,6,2744
6453,97,6,2745
6454,95,6,2746
6455,95,6,2747
6458,95,6,2748
6459,95,6,2749
6460,95,6,2750
6461,95,6,2751
6463,95,6,2752
6465,95,6,2753
6466,95,6,2754
6467,95,6,2755
6468,95,6,2756
6469,95,6,2757
6470,95,6,2758
6471,95,6,2759
6472,95,6,2760
6488,215,1,2761
6489,216,1,2762
6490,216,1,2763
6491,216,1,2764
6492,216,1,2765
6493,216,1,2766
6494,216,1,2767
6495,216,6,2768
6496,216,1,2769
6497,216,6,2770
6498,216,6,2771
6499,216,6,2772
6500,216,6,2773
6501,216,6,2774
6502,216,6,2775
6503,216,6,2776
6504,216,6,2777
6505,216,6,2778
6506,216,6,2779
6507,216,6,2780
6508,216,6,2781
6509,216,6,2782
6510,216,6,2783
6511,216,6,2784
6512,216,6,2785
6513,216,6,2786
6514,216,6,2787
6515,216,6,2788
6516,216,6,2789
6517,216,6,2790
6518,216,6,2791
6519,216,6,2792
6520,216,6,2793
6521,216,6,2794
6523,97,6,2795
6524,97,6,2796
6525,97,6,2797
6526,97,6,2798
6527,97,6,2799
6528,97,6,2800
6529,97,6,2801
6530,97,6,2802
6531,97,6,2803
6532,97,6,2804
6533,97,6,2805
6534,97,6,2806
6535,97,6,2807
6536,95,6,2808
6537,95,6,2809
6538,95,6,2810
6539,95,6,2811
6540,95,6,2812
6541,95,6,2813
6542,95,6,2814
6543,95,6,2815
6544,95,6,2816
6545,95,6,2817
6546,95,6,2818
6547,95,6,2819
6548,95,6,2820
6549,95,6,2821
6550,95,6,2822
6551,95,6,2823
6552,95,6,2824
6570,215,1,2825
6571,215,1,2826
6572,215,1,2827
6573,216,1,2828
6574,216,1,2829
6575,216,1,2830
6576,216,1,2831
6577,216,1,2832
6578,216,6,2833
6579,216,6,2834
6580,216,6,2835
6581,216,6,2836
6582,216,6,2837
6583,216,6,2838
6584,216,6,2839
6585,216,6,2840
6586,216,6,2841
6587,216,6,2842
6588,216,6,2843
6589,216,6,2844
6590,216,6,2845
6591,216,6,2846
6592,216,6,2847
6593,216,6,2848
6594,216,6,2849
6595,216,6,2850
6596,216,6,2851
6597,216,6,2852
6598,216,6,2853
6599,216,6,2854
6600,216,6,2855
6601,216,6,2856
6602,216,6,2857
6603,216,6,2858
6604,216,6,2859
6606,97,6,2860
6607,97,6,2861
6608,97,6,2862
6609,97,6,2863
6610,97,6,2864
