PUID,WoodlandForest,HeathlandShrub,Grassland,Pasture,SparseVeg,Cropland,Urban,Wetlands,RiversLakes,MarineTransitional,area,Status
27994,0,0,0,0,0,1,0,0,0,0,1e+08,N2K
27995,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
27996,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
27997,233.68141174316406,0,0,0,0,33.47344970703125,19,0,0,0,1e+08,N2K
27998,55.855751037597656,0,0,0,0,39.106197357177734,0,0,0,0,1e+08,N2K
27999,9.936293601989746,0,0,326.43536376953125,0,200.57652282714844,3,0,0,0,1e+08,N2K
28000,57.153045654296875,0,0,11.56463623046875,0,128.28231811523438,2,0,0,0,1e+08,N2K
28001,2.8469536304473877,0,0,0,0,1.141158938407898,0,0,0,0,1e+08,N2K
28002,0,0,0,0,0,57.26546096801758,7,0,0,0,1e+08,N2K
28003,13,0,0,32.893802642822266,0,735.89422607421875,2.4734504222869873,0,0,0,1e+08,N2K
28004,0,0,0,0.473450243473053,0,5.435364246368408,0,0,0,0,1e+08,N2K
28005,174.0499725341797,0,0,39,0,81.65269470214844,2,0,0,0,1e+08,N2K
28006,152.42347717285156,0,0,1,0,25,3,0,0,0,1e+08,N2K
28007,21,0,0,0,0,16,3,0,5,0,1e+08,N2K
28008,1169.0361328125,0,0,599.01934814453125,0,1156.4122314453125,144.6464385986328,0,0,0,1e+08,N2K
28009,136.8487548828125,0,0,225.5514373779297,0,1005.2647094726562,119.61460876464844,0,0,0,1e+08,N2K
28010,0,0,0,0,0,10,0,0,0,0,1e+08,N2K
28011,351.8152160644531,0,0,0,0,3,0,0,0,0,1e+08,N2K
28012,1927.5108642578125,0,0,922.36279296875,0,406.20794677734375,131.893798828125,0,0,0,1e+08,N2K
28013,49.93501281738281,0,0,16.858840942382812,0,69,11,0,0,0,1e+08,N2K
28014,0,0,0,0.14115916192531586,0,1,0,0,0,0,1e+08,N2K
28015,2,0,0,0,0,9,0,0,0,0,1e+08,N2K
28016,0.5265496373176575,0,0,0,0,0.858841061592102,0,0,0,0,1e+08,N2K
28017,77.0531005859375,0,0,0,0,20.141159057617188,1,0,0,0,1e+08,N2K
28018,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28019,39,0,0,0,0,19,0,48,0,0,1e+08,N2K
28020,193.36724853515625,0,0,56,0,468.10870361328125,113.80574035644531,150,373.7145690917969,0,1e+08,N2K
28021,1.8938014507293701,0,0,0,0,118.046142578125,5.1411590576171875,0,112.01995086669922,0,1e+08,N2K
28022,0,0,0,5.435363292694092,0,212.6190948486328,25.011886596679688,0,0,0,1e+08,N2K
28023,1342.80322265625,0,0,273.9849853515625,0,2934.753662109375,723.87255859375,0,649.430908203125,0,1e+08,N2K
28024,1364.8057861328125,0,0,62,0,2108.127197265625,362.05804443359375,0,315.45843505859375,0,1e+08,N2K
28025,2311.510498046875,0,0,0,0,13,49.0531005859375,0,0,0,1e+08,N2K
28026,1787.3096923828125,0,0,3,0,11,7,0,2,0,1e+08,N2K
28027,2224.89453125,0,0,2,0,12,0,0,0,0,1e+08,N2K
28028,2643.10546875,0,0,126,0,89,4,0,0,0,1e+08,N2K
28029,95,0,0,3,0,0,0,0,0,0,1e+08,N2K
28030,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28031,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28032,103.42034912109375,0,0,0,0,94,0,0,0,0,1e+08,N2K
28033,65.9468994140625,0,0,0,0,65,0,0,0,0,1e+08,N2K
28034,230.40797424316406,0,21,0,0,10.279191970825195,3,0,0,0,1e+08,N2K
28035,32.282318115234375,0,0,0,0,43.14115905761719,7,0,0,0,1e+08,N2K
28036,19.362808227539062,0,0,0,0,19.946901321411133,0,0,0,0,1e+08,N2K
28037,73,0,0,0,0,30,8,0,81.52655029296875,0,1e+08,N2K
28038,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28039,13.946900367736816,0,0,0,0,20,7,0,0,0,1e+08,N2K
28040,2759.9052734375,0,0,207.1561737060547,0,916.51849365234375,25.053098678588867,0,0,0,1e+08,N2K
28041,5669.142578125,0,0,560.1680908203125,0,1165.5328369140625,12,0,0,0,1e+08,N2K
28042,8566.6044921875,0,0,386.6695251464844,0,255.20046997070312,2,0,0,0,1e+08,N2K
28043,4501.037109375,0,0,457.6720886230469,0,1906.7352294921875,1,0,0,0,1e+08,N2K
28044,3189.4873046875,0,0,214.54208374023438,0,661.67218017578125,52,0,0,0,1e+08,N2K
28045,2611.308349609375,0,0,97.92695617675781,0,918.72589111328125,67.01188659667969,0,0,0,1e+08,N2K
28046,4880.37109375,0,0,754.130615234375,0,230.9468994140625,48.98811340332031,0,7,0,1e+08,N2K
28047,1656.6234130859375,0,0,153,0,36,3.8588409423828125,0,0,0,1e+08,N2K
28048,30.423477172851562,0,0,10.858840942382812,0,55.85884094238281,2.6677086353302,0,18.172992706298828,0,1e+08,N2K
28049,1822.0687255859375,0,0,78.717681884765625,0,693.13922119140625,141,0,240.1411590576172,0,1e+08,N2K
28050,4232.8291015625,0,0,1124.07421875,0,689.3553466796875,54,0,57.0531005859375,0,1e+08,N2K
28051,4208.1142578125,0,0,1257.97607421875,0,472.2666931152344,26,0,0,0,1e+08,N2K
28052,3370.43017578125,0,0,381.30670166015625,0,331.3179016113281,7,0,0,0,1e+08,N2K
28053,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28054,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28055,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28056,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28057,0,447.73895263671875,0,2,73.52655029296875,51.579647064208984,16,0,0,57,1e+08,N2K
28058,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28059,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28060,0,0,0,129.106201171875,0,13.053099632263184,0,0,0,0,1e+08,N2K
28061,0,0,0,1236.3717041015625,35,1,65,0,0,69.9468994140625,1e+08,N2K
28062,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28063,51.57652282714844,73.57965087890625,0,139.3654022216797,0,28.43536376953125,25,0,0,144,1e+08,N2K
28064,70.176116943359375,0,0,24.842548370361328,0,28.984987258911133,0,0,0,0,1e+08,N2K
28065,1.141158938407898,0,0,0,0,0,0,0,0,0,1e+08,N2K
28066,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28067,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28068,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28069,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28070,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28071,256.17681884765625,0,0,22,0,0,3,0,0,0,1e+08,N2K
28072,147.77008056640625,0,0,32.85884094238281,0,12.946900367736816,0,0,0,0,1e+08,N2K
28073,7,0,0,58.14115905761719,0,10,1,0,0,0,1e+08,N2K
28074,289.8406982421875,0,0,4.473450183868408,0,6,0,0,0,0,1e+08,N2K
28075,45,0,0,128.106201171875,0,7,3,2,0,0,1e+08,N2K
28076,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28077,15,0,0,2,0,66.21239471435547,0,0,9,0,1e+08,N2K
28078,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28079,1,0,0,7.773869514465332,0,0,0,0,0,0,1e+08,N2K
28080,157,0,0,30.01373291015625,0,33,19.47344970703125,3,200.42034912109375,0,1e+08,N2K
28081,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28082,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28083,63.29420471191406,0,0,0,0,7,4,49.57652282714844,187.58840942382812,0,1e+08,N2K
28084,14.705794334411621,0,0,0,0,1,2,42.84382629394531,31.411588668823242,0,1e+08,N2K
28085,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28086,37,0,0,0,0,0,1,0,5,0,1e+08,N2K
28087,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28088,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28089,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
28090,123,0,0,4,0,0,0,0,0,0,1e+08,N2K
28091,1.858841061592102,0,0,28.206106185913086,0,10.717681884765625,0,0,0,0,1e+08,N2K
28092,3122.893798828125,0,0,492.5177001953125,0,27.176118850708008,34,0,0,0,1e+08,N2K
